,id_website,description
15,153512553,"ISSY / RODIN - VUE - Meublé: Au 4ème étage d'un immeuble récent, un studio en excellent état et très bien meublé. Il se compose d'une entrée, une pièce à vivre avec coin nuit, un balcon avec une très belle vue dégagée, une cuisine entièrement équipée (grand réfrigérateur / congélateur, four, hotte, plaques, lave-vaisselle, four micro-ondes,..), une salle de bains (lave-linge) et un WC séparé. Au sous-sol un emplacement de stationnement ainsi qu'une cave complètent le studio. Appartement lumineux, très agréable, proche transports et commerces.(RER C/ TRAM T2 / BUS) Disponible à partir du 9 Décembre."
16,153512961,"Dans une rue calme, 2 pièces de 47m² en MEUBLE, comprenant: entrée, séjour (canapé lit, fauteuil, table pliante, télévision, meuble) cuisine aménagée et équipée (réfrigérateur/congélateur, lave-vaisselle, plaque et four), une chambre (lit, armoires), salle d'eau avec WC avec machine à laver, dégagement avec nombreux rangements. Une cave et un parking extérieur. Chauffage, eau chaude et froide, gardien compris dans les charges. A 450m du métro CORENTIN CELTON et 500m du T2 Porte d'Issy. Nombreux commerces."
17,153519913,"Proximité immédiate transports, appartement rénové, sans vis-à-vis avec balcon 7 m² env, au 7ème étage d'un immeuble récent avec ascenseur, lumineux et très calme, composé d'une entrée, un séjour, cuisine séparée aménagée, salle d'eau avec WC, placard, parquet, chauffage et eau chaude collectifs inclus dans charges, cave, gardien, digicode. Location Box ou parking au sous -sol possible en sus. Honoraires locataire 361.50 € TTC.
, Honoraires si Bail résidence secondaire ou Bail Société soumis au code civil un mois de loyer CC + TVA."
18,153580159,"Dans le nouveau quartier du Fort d'Issy à proximité de la gare de Clamart et du RER. Dans une résidence neuve de standing, un deux pièces bénéficiant d'un grand balcon ainsi qu'une cave et un parking.
Assurance Multirisques Privilège *: 12.6 euros / mois
*Services facultatifs, voir conditions en agences."
19,153603137,"A 9 MINUTES DU MÉTRO MAIRIE D'ISSY, rue Lazare carnot. Rénové entièrement. Un appartement de 2 pièces de 45 m² situé au rez-de-chaussée intérieur cour comprenant une entrée, un séjour donnant sur jardin privatif une cuisine, une chambre, une salle de bains avec WC. Chauffage et eau chaude individuel électrique. GLI - frais d'agence: 552 euros + frais état des lieux: 138 euros Merci de prendre contact avec Mme Asfour Sabrina."
20,153605813,"PARISSY Immobilier vous propose dans le Quartier des Épinettes, un appartement 2 pièces de 48,25 m². Ce bien en rez-de-chaussée propose un grand balcon de 7m² donnant sur un espace vert très agréable. Le séjour est spacieux (20 m²), la cuisine US est aménagée. Penderies dans le couloir, chambre, salle de bains, WC individuel. Cave. Eau froide, chaude et chauffage mixte collectifs, double vitrage. Ascenseurs et gardien 24h/24. Possibilité de location de parking dans l'immeuble. RER C à 5 min, Bus à 1 min, Métro 12 Mairie d'Issy à 15 min à pied ou 7 min en bus. Tous commerces au pied de l'immeuble. Travaux en cours, Loyer mensuel: 1 000 euros Hors charges + 100 euros de charges. Dépôt de garantie: 1 000 euros. Honoraires charge locataire: 720 euros TTC. N'hésitez plus ! Contactez-nous."
21,153615901,"Proximité immédiate des transports, Dans immeuble récent sur verdure, avec balcon 4 m² env. Vue dégagée sans visà vis, lumineux, appartement au 6ème étage avec ascenseur, comprenant entrée, séjour, chambre très calme sans vis à vis, dégagement avec placard, cuisine aménagée, salle de bains avec baignoire et lavabo, WC séparé, parquet, chauffage et eau chaude collectifs inclus dans charges, gardien, cave, digicode. Possibilité de location parking ou box en sus en sous-sol.
Honoraires locataires si Bail résidence secondaire ou société soumis au code civil un mois de loyer CC + TVA."
22,153654859,"Dans résidence en pierre de taille, appartement 3 pièces de 60 m² au 3ème et dernier étage avec ascenseur offant: entrée avec placard, séjour ouvrant sur balcon exposé sud, cuisine aménagée et équipée (plaques, four), dégagement avec placard, WC, deux chambres dont une ouvrant sur balcon, salle d'eau. chauffage et eau individuel. Électrique. Cave.. Honoraires 902,85 eurosTTC / dépôt de garantie: 1285.00 euros Loyer mensuel 1285 euros - Charges locatives 115 euros - Honoraire TTC à la charge du locataire 902.85 euros dont 180.57 euros d'honoraires d'état des lieux."
23,153694333,"Mairie D'issy / Lasserre: Au 1er étage d'un immeuble bien entretenu avec ascenseur, un appartement 3 pièces de 64m². Comprenant double séjour (possibilité 2e chambre), 1 chambre de 15 m² avec rangement, une cuisine séparée équipée, une salle d'eau, un WC séparé, dressing. Balcon et cave complètent l'ensemble. Appartement très lumineux et ensoleillé, à 5 minutes du métro et des commerces. Cave en sous-sol. Possibilité d'un parking à proximité. Disponible immédiatement. Copropriété de 30 lots (). Charges annuelles: 3600 euros."
24,153702049,"Au 3e et dernier étage en Duplex (sans ascenseur), agréable 2 pièces de 43 m², clair et calme.
Au pied du Métro Mairie d'Issy, commerces et transport a 2 pas.
Se compose d'une pièce principale avec coin cuisine, d'une salle d'eau avec douche et WC et lavabo, et à l'étage d'une grande chambre.
Chauffage électrique et ballon eau chaude individuel.
LOYER: 1000 EUR 
CHARGES: 100 EUR
FRAIS AGENCE: 795 EUR."
25,98933257,"Dans immeuble situé au 38 Rue Roger Salengro - A 650 mètres du métro Mairie d'Issy - Au 2ème étage sur rue - au calme - Studio d'une superficie de 17,70 m² comprenant: une pièce principale avec kitchenette meubles hauts et bas ainsi qu'équipé en plaques de cuisson et réfrigérateur - une salle d'eau avec un WC - Eau froide collective et chauffage et eau chaude individuels."
0,136948821,"A 10 minutes en bus de la gare de Clamart, ou 20 minutes du métro 12 Corentin Celton, dans un environnement calme et familial, à 2 pas du parc de la Maison Blanche et du Bois de Clamart, à louer Sans frais de dossier, disponible de suite. 2 pièces de 58 m² situé au rez-de-chaussée avec terrasse privative. Entrée, séjour, cuisine séparée, 1 chambre avec accès au balcon, salle de bains, WC séparés, chauffage individuel au gaz (75 euros par mois), une place de parking en sous-sol, gardien.Visite après acceptation de votre dossier. Possibilité de la garantie VISALE - pour plus de précisions, rendez-vous sur le site."
1,142079803,"A deux pas de l'église, en centre ville dans une résidence de standing, deux pièces en duplex lumineux comprenant: entrée, séjour parqueté, cuisine américaine, chambre, salle de bains et parking double.
Assurance Multirisques Privilège *: 12.6 euros / mois
*Services facultatifs, voir conditions en agences."
2,144633175,"Dans une charmante petite copropriété à Clamart en lisière de Meudon-la-Forêt, à 10min du RER C d'Issy loue un studio meublé en rez-de-chaussée entièrement refait à neuf de 18 m². Il se compose d'une pièce de vie avec coin cuisine équipée, une salle d'eau/WC. Immeuble très calme et lumineux, situé dans la rue du Lieutenant Raoul Batany. Libre de suite."
3,146745869,"Dans un cadre verdoyant, près de la forêt, proche de la N118 et à proximité du tramway T6 et du bus 289 Georges Pompidou accès nationale 118, à louer beau deux pièces de 42 m² situé au 2ème étage (ascenseur.). Prestations: interphone, rangement, séjour, une cuisine fermée, une chambre, une salle de bains, des WC séparés. Chauffage collectif. Un parking vient compléter ce bien. Plafonds de Ressources: PLI; Une visite sera proposée après l'acceptation. Sans frais de dossier."
4,146905295,"A 10 minutes en bus du RER B Robinson et à 2 pas du centre commercial des Hauts de Clamart, à louer Sans frais de dossier, disponible de suite, T2 de 43.90 m² au 1er étage avec ascenseur comprenant un séjour, une cuisine, une chambre et une salle d'eau avec toilettes. Une place de parking en sous-sol complète ce bien. Le chauffage est individuel électrique. - visite après acceptation de la candidature. Le logement est soumis au plafond de ressources PLS.Pour plus de précisions, rendez-vous sur le site d'Action Logement."
5,147708017,"Au 1er étage d'une petite copropriété, très bel appartement type 2 pièces: Entrée, séjour avec lit intégré dans un placard, pièce avec placard pouvant faire office de chambre ou de bureau, superbe cuisine aménagée équipée, salle d'eau avec toilettes et fenêtre. Libre de suite."
6,148342739,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer sans frais de dossier, logement neuf, première occupation disponible. Un 3 pièces de 68 m² situé au 5ème étage avec ascenseur. Une entrée, un séjour de 21 m² exposé Nord/Est ouvrant sur une terrasse de 14 m², une cuisine fermée de 8 m², deux chambres de 11 m² et 9 m² ouvrant sur une terrasse de 5 m², une salle de bains, WC séparés et de nombreux rangements. Ce logement dispose de 2 places de stationnement intérieur et équipé d'un interphone. Chauffage collectif gaz (inclus dans le loyer). Réservation sur plan uniquement.Logement soumis à plafond de ressources PLS. Pour plus de précisions, rendez-vous sur le site d'action logement."
7,148366699,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer beau trois pièces de 64 m² situé au 1er étage (ascenseur.). Prestations: vidéophonie, entrée, séjour -cuisine de 26 m² (terrasse exposée sud-est, de 6 m²), 2 chambres, salle de bains, WC séparés, rangement, chauffage collectif. Un parking complète ce bien. Plafonds de Ressources: PLS. Une visite sera proposée après l'acceptation. Sans frais de dossier."
8,148366715,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer beau trois pièces de 67 m² situé au 4ème étage (ascenseur.). Prestations: vidéophonie, entrée, séjour de 18 m², cuisine séparée, 2 chambres, salle de bains, WC séparés, rangement, chauffage collectif. Deux places de parking complètent ce bien. Plafonds de Ressources: PLS. Une visite sera proposée après l'acceptation. Sans frais de dossier."
9,148366717,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer beau trois pièces de 68 m² situé au 5ème étage (ascenseur.). Prestations: vidéophonie, entrée, séjour de 24 m², cuisine séparée, 2 chambres de 12 et 10 m², salle de bains, WC séparés, belle terrasse de 18 m² (sur cuisine, séjour et chambre 2, exposée nord-est), et seconde terrasse de 4 m² sur chambre 1, rangement, chauffage collectif. Deux places de parking complètent ce bien. Plafonds de Ressources: PLS. Une visite sera proposée après l'acceptation. Sans frais de dossier."
10,148366719,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer beau trois pièces de 67 m² situé au 1er étage (ascenseur.). Prestations: vidéophonie, entrée, séjour de 18 m², cuisine séparée de 8 m², 2 chambres, salle de bains, WC séparés, rangements, chauffage collectif. Un parking complète ce bien. Plafonds de Ressources: PLS. Une visite sera proposée après l'acceptation. Sans frais de dossier."
11,148366727,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer beau trois pièces de 67 m² situé au 3ème étage (ascenseur.). Prestations: vidéophonie, entrée, séjour de 18 m², cuisine séparée de 8 m², 2 chambres, salle de bains, WC séparés, rangement, chauffage collectif. Un parking complète ce bien. Plafonds de Ressources: PLS. Une visite sera proposée après l'acceptation. Sans frais de dossier."
12,149726393,"Clamart gare, dans un immeuble de standing, un appartement de 4 pièces comprenant entrée avec placard, séjour sur balcon, 3 chambres sur autre balcon, cuisine aménagée, salle de bains, salle d'eau, WC. Cave et parking. Libre de suite Loyer mensuel 1313 euros - Charges locatives 175 euros - Honoraire TTC à la charge du locataire 1125 euros dont 225 euros d'honoraires d'état des lieux."
13,149926561,"Quartier Schneider, rue Gambrinus, appartement de 3 pièces de 46 m² situé au 2ème et dernier étage sans ascenseur.
Immeuble très calme dans une zone résidentiel dans les hauteurs d'ISSY LES MOULINEAUX. Appartement comprenant une entrée, un séjour de 15 m², deux chambres de 10 m², une cuisine, une salle de bains, un WC. Chauffage compris - eau chaude individuel électrique - calme - clair - 13 min du RER C ISSY - proche bus emmenant à la Mairie d'Issy - Honoraires visites, constition du dossier, rédaction d'actes 12 euros/m²: 552 euros + Honoraires état des lieux 3 euros/m²: 138 euros. Contact Mme Asfour Sabrina."
